,source_guid,source,citation,paper_title,paper_url,year,merged_subfig_num,quote_guid,coderef_guid,code_name,fig_num,subfig_num
95,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,229C556C-5455-486E-9D60-9126AD7F19C6,78FB551C-2D47-4FE8-9414-22085373C4B7,Distributional Design.Quantitative/Continuos,,
96,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,229C556C-5455-486E-9D60-9126AD7F19C6,5E9E2F0C-32C0-481D-BC29-F1607F135099,Heatmap,,
97,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,229C556C-5455-486E-9D60-9126AD7F19C6,89986046-C659-486A-B457-B198E6EFDD43,Layout.Categorical/Abstract Matrix,,
98,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,229C556C-5455-486E-9D60-9126AD7F19C6,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
99,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,229C556C-5455-486E-9D60-9126AD7F19C6,1468618C-4239-497C-A1E9-0F581312833D,Visual Encoding.Line,,
100,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,229C556C-5455-486E-9D60-9126AD7F19C6,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
101,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,D66256AF-29E4-4617-9809-B89386BF4089,E0599666-A811-4550-B45A-385DCE668D91,Biological.Cellular,,
102,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,D66256AF-29E4-4617-9809-B89386BF4089,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
103,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,D66256AF-29E4-4617-9809-B89386BF4089,097C6468-EA09-439D-A12B-7B171EE054A8,Distributional Design.Categorical,,
104,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,D66256AF-29E4-4617-9809-B89386BF4089,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
105,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,D66256AF-29E4-4617-9809-B89386BF4089,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
106,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,D66256AF-29E4-4617-9809-B89386BF4089,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
107,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,E0599666-A811-4550-B45A-385DCE668D91,Biological.Cellular,,
108,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
109,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,6A9DD4D8-FAC5-48F2-8E73-8208EFDD1BD3,Clustering,,
110,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,097C6468-EA09-439D-A12B-7B171EE054A8,Distributional Design.Categorical,,
111,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
112,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,30B584AC-538E-4273-AC1D-34CE896112F7,Spatial clustering map,,
113,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
114,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,621FBA36-D6F3-4550-A9C1-2AB83D9C280E,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
115,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,E5D5A7AA-E866-4A6F-94D8-1C49C6924E68,DEC9DA9E-FD18-4B72-81E2-8BA41214661B,Biological.Systemic/Integrative,,
116,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,E5D5A7AA-E866-4A6F-94D8-1C49C6924E68,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
117,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,E5D5A7AA-E866-4A6F-94D8-1C49C6924E68,990A8A73-D11C-437B-BE83-032443478500,Comparative Design.Juxtaposition,,
118,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,E5D5A7AA-E866-4A6F-94D8-1C49C6924E68,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
119,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,E5D5A7AA-E866-4A6F-94D8-1C49C6924E68,CC1591A1-E8BC-440D-AFAB-6608EFA0B58D,Track Alignment.Stacked,,
120,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,E5D5A7AA-E866-4A6F-94D8-1C49C6924E68,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
121,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,E5D5A7AA-E866-4A6F-94D8-1C49C6924E68,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
122,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,E0599666-A811-4550-B45A-385DCE668D91,Biological.Cellular,,
123,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,2CF4BD53-080A-431E-982E-CE44B2CEFB88,Dimensionality reduction,,
124,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,097C6468-EA09-439D-A12B-7B171EE054A8,Distributional Design.Categorical,,
125,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,5D375CD0-3567-4E7A-9043-56317953C13F,Distributional Design.Individual Elements,,
126,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
127,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,9423323F-1D1C-4398-97F4-EB2CF914019E,Scatterplot,,
128,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
129,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,626D2B81-DCCB-43FB-B54C-443AE6820944,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
130,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,570DA047-85E6-4B18-8FD9-1EB8DB181309,87B2C230-7192-4387-A502-9B0D4BB94B20,Biological.Molecular,,
131,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,570DA047-85E6-4B18-8FD9-1EB8DB181309,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
132,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,570DA047-85E6-4B18-8FD9-1EB8DB181309,78FB551C-2D47-4FE8-9414-22085373C4B7,Distributional Design.Quantitative/Continuos,,
133,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,570DA047-85E6-4B18-8FD9-1EB8DB181309,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
134,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,570DA047-85E6-4B18-8FD9-1EB8DB181309,8413346B-40C4-47DB-95AC-63D35A14A2F5,Spatial gene expression map,,
135,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,570DA047-85E6-4B18-8FD9-1EB8DB181309,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
136,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,570DA047-85E6-4B18-8FD9-1EB8DB181309,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
137,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,440C45B4-7821-4F56-8EBB-E90C8169AA7C,0A34050F-E224-4C75-A4E8-7E392BCC07B0,Biological.Intercellular,,
138,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,440C45B4-7821-4F56-8EBB-E90C8169AA7C,A2750542-1E85-4573-BD4A-253E70B2A5ED,Layout:Quantitative 2D Plot,,
139,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,440C45B4-7821-4F56-8EBB-E90C8169AA7C,9CA0B12E-F25E-45C2-945D-80E6EE2B5778,Line plot,,
140,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,440C45B4-7821-4F56-8EBB-E90C8169AA7C,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
141,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,440C45B4-7821-4F56-8EBB-E90C8169AA7C,1468618C-4239-497C-A1E9-0F581312833D,Visual Encoding.Line,,
142,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,440C45B4-7821-4F56-8EBB-E90C8169AA7C,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
143,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,3DBAE61B-8AB3-476F-9C62-2F6F1C1EE600,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
144,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,3DBAE61B-8AB3-476F-9C62-2F6F1C1EE600,93BE5F90-F983-4DCC-AD52-312D92D262E2,Distributional Design.Image Pixel,,
145,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,3DBAE61B-8AB3-476F-9C62-2F6F1C1EE600,570BA8C3-E1D0-45C1-9BA3-61AF563B5455,Histology image,,
146,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,3DBAE61B-8AB3-476F-9C62-2F6F1C1EE600,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
147,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,3DBAE61B-8AB3-476F-9C62-2F6F1C1EE600,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
148,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,3DBAE61B-8AB3-476F-9C62-2F6F1C1EE600,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
149,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,ADD202D6-3979-44E0-8F9B-591AF7DBB181,E0599666-A811-4550-B45A-385DCE668D91,Biological.Cellular,,
150,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,ADD202D6-3979-44E0-8F9B-591AF7DBB181,0A34050F-E224-4C75-A4E8-7E392BCC07B0,Biological.Intercellular,,
151,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,ADD202D6-3979-44E0-8F9B-591AF7DBB181,A2750542-1E85-4573-BD4A-253E70B2A5ED,Layout:Quantitative 2D Plot,,
152,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,ADD202D6-3979-44E0-8F9B-591AF7DBB181,9CA0B12E-F25E-45C2-945D-80E6EE2B5778,Line plot,,
153,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,ADD202D6-3979-44E0-8F9B-591AF7DBB181,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
154,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,ADD202D6-3979-44E0-8F9B-591AF7DBB181,1468618C-4239-497C-A1E9-0F581312833D,Visual Encoding.Line,,
155,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,ADD202D6-3979-44E0-8F9B-591AF7DBB181,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
156,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,A358B193-6983-4714-8B0A-0AD6042DBE1F,182D1237-F00E-45DD-B55A-582A5CE66C25,Schematic Diagram,,
157,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,00179AC5-5F11-44A7-A133-4D3D95D4513F,0A34050F-E224-4C75-A4E8-7E392BCC07B0,Biological.Intercellular,,
158,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,00179AC5-5F11-44A7-A133-4D3D95D4513F,4C28B42B-2033-445F-B16D-7FD976F063E8,Graph,,
159,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,00179AC5-5F11-44A7-A133-4D3D95D4513F,09B5F960-ABDD-47C6-89F7-B727B8AFD870,Network plot,,
160,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,490857AC-BB2E-42D8-BDD7-57AF3FDEABB9,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
161,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,490857AC-BB2E-42D8-BDD7-57AF3FDEABB9,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
162,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,490857AC-BB2E-42D8-BDD7-57AF3FDEABB9,1468618C-4239-497C-A1E9-0F581312833D,Visual Encoding.Line,,
163,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,490857AC-BB2E-42D8-BDD7-57AF3FDEABB9,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
164,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,67F98698-1C87-43A7-BD02-E4D654DABB26,E0599666-A811-4550-B45A-385DCE668D91,Biological.Cellular,,
165,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,67F98698-1C87-43A7-BD02-E4D654DABB26,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
166,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,67F98698-1C87-43A7-BD02-E4D654DABB26,923FBB26-86C3-4AC5-96D4-2F899B010651,Distributional Design.Summary,,
167,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,67F98698-1C87-43A7-BD02-E4D654DABB26,502B615C-19B6-41F4-A037-5EF40D00975B,Violin plot,,
168,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,67F98698-1C87-43A7-BD02-E4D654DABB26,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
169,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,67F98698-1C87-43A7-BD02-E4D654DABB26,1468618C-4239-497C-A1E9-0F581312833D,Visual Encoding.Line,,
170,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,67F98698-1C87-43A7-BD02-E4D654DABB26,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
